      Date  Year  DayIndex MISO1 MISO2 Amplitude  Phase
2006-06-13  2006        44 -1.30  1.65      2.10      6
2006-06-14  2006        45 -0.93  1.94      2.15      6
2006-06-15  2006        46 -0.52  2.19      2.25      6
2006-06-16  2006        47 -0.01  2.29      2.29      6
2006-06-17  2006        48  0.45  2.31      2.35      7
2006-06-18  2006        49  0.91  2.33      2.50      7
2006-06-19  2006        50  1.35  2.25      2.62      7
2006-06-20  2006        51  1.83  2.01      2.72      7
2006-06-21  2006        52  2.18  1.72      2.78      8
2006-06-22  2006        53  2.52  1.41      2.89      8
2006-06-23  2006        54  2.75  0.91      2.90      8
2006-06-24  2006        55  2.87  0.28      2.88      8
2006-06-25  2006        56  2.88 -0.45      2.91      1
2006-06-26  2006        57  2.74 -1.16      2.98      1
2006-06-27  2006        58  2.42 -1.75      2.99      1
2006-06-28  2006        59  2.02 -2.24      3.02      2
2006-06-29  2006        60  1.51 -2.53      2.95      2
2006-06-30  2006        61  0.92 -2.66      2.81      2
2006-07-01  2006        62  0.47 -2.65      2.69      2
2006-07-02  2006        63 -0.04 -2.48      2.48      3
2006-07-03  2006        64 -0.51 -2.13      2.19      3
2006-07-04  2006        65 -0.87 -1.72      1.93      3
2006-07-05  2006        66 -1.09 -1.36      1.74      3
2006-07-06  2006        67 -1.32 -0.82      1.55      4
2006-07-07  2006        68 -1.41 -0.19      1.42      4
2006-07-08  2006        69 -1.42  0.28      1.45      5
2006-07-09  2006        70 -1.35  0.61      1.48      5
2006-07-10  2006        71 -1.16  0.87      1.45      5
2006-07-11  2006        72 -0.89  1.10      1.41      6
2006-07-12  2006        73 -0.52  1.22      1.33      6
2006-07-13  2006        74 -0.13  1.17      1.18      6
2006-07-14  2006        75  0.08  0.92      0.92      7
2006-07-15  2006        76  0.16  0.67      0.69      7
2006-07-16  2006        77  0.24  0.48      0.54      7
2006-07-17  2006        78  0.26  0.36      0.44      7
2006-07-18  2006        79  0.25  0.28      0.38      7
2006-07-19  2006        80  0.22  0.15      0.27      8
2006-07-20  2006        81  0.14 -0.09      0.17      1
2006-07-21  2006        82 -0.08 -0.22      0.23      3
2006-07-22  2006        83 -0.34 -0.21      0.40      4
2006-07-23  2006        84 -0.56 -0.11      0.57      4
2006-07-24  2006        85 -0.68  0.08      0.68      5
2006-07-25  2006        86 -0.74  0.20      0.77      5
2006-07-26  2006        87 -0.82  0.32      0.88      5
2006-07-27  2006        88 -0.77  0.42      0.88      5
2006-07-28  2006        89 -0.69  0.41      0.80      5
2006-07-29  2006        90 -0.72  0.29      0.78      5
2006-07-30  2006        91 -0.83  0.27      0.87      5
2006-07-31  2006        92 -0.93  0.26      0.97      5
2006-08-01  2006        93 -1.01  0.29      1.05      5
2006-08-02  2006        94 -1.07  0.36      1.13      5
2006-08-03  2006        95 -1.11  0.40      1.18      5
2006-08-04  2006        96 -1.14  0.38      1.20      5
2006-08-05  2006        97 -1.19  0.36      1.24      5
2006-08-06  2006        98 -1.25  0.42      1.32      5
2006-08-07  2006        99 -1.30  0.50      1.39      5
2006-08-08  2006       100 -1.27  0.58      1.40      5
2006-08-09  2006       101 -1.21  0.61      1.36      5
2006-08-10  2006       102 -1.07  0.54      1.20      5
2006-08-11  2006       103 -0.87  0.52      1.01      5
2006-08-12  2006       104 -0.74  0.52      0.90      5
2006-08-13  2006       105 -0.63  0.42      0.76      5
2006-08-14  2006       106 -0.62  0.29      0.68      5
2006-08-15  2006       107 -0.61  0.04      0.61      5
2006-08-16  2006       108 -0.62 -0.07      0.62      4
2006-08-17  2006       109 -0.71 -0.12      0.72      4
2006-08-18  2006       110 -0.78 -0.11      0.79      4
2006-08-19  2006       111 -0.86 -0.16      0.87      4
2006-08-20  2006       112 -0.95 -0.29      0.99      4
2006-08-21  2006       113 -1.08 -0.25      1.11      4
2006-08-22  2006       114 -1.18 -0.19      1.20      4
2006-08-23  2006       115 -1.22 -0.02      1.22      4
2006-08-24  2006       116 -1.20  0.18      1.21      5
2006-08-25  2006       117 -1.06  0.39      1.13      5
2006-08-26  2006       118 -0.88  0.56      1.04      5
2006-08-27  2006       119 -0.76  0.61      0.97      5
2006-08-28  2006       120 -0.60  0.73      0.94      6
2006-08-29  2006       121 -0.45  0.76      0.88      6
2006-08-30  2006       122 -0.32  0.69      0.76      6
2006-08-31  2006       123 -0.25  0.67      0.72      6
2006-09-01  2006       124 -0.19  0.61      0.64      6
2006-09-02  2006       125 -0.12  0.58      0.59      6
2006-09-03  2006       126 -0.04  0.56      0.56      6
2006-09-04  2006       127  0.08  0.59      0.60      7
2006-09-05  2006       128  0.21  0.77      0.80      7
2006-09-06  2006       129  0.37  0.96      1.03      7
2006-09-07  2006       130  0.58  1.26      1.39      7
2006-09-08  2006       131  0.89  1.43      1.68      7
2006-09-09  2006       132  1.22  1.47      1.91      7
2006-09-10  2006       133  1.53  1.34      2.03      8
2006-09-11  2006       134  1.80  1.06      2.09      8
2006-09-12  2006       135  2.03  0.76      2.17      8
2006-09-13  2006       136  2.23  0.31      2.25      8
2006-09-14  2006       137  2.33 -0.34      2.35      1
2006-09-15  2006       138  2.33 -1.00      2.54      1
2006-09-16  2006       139  2.20 -1.78      2.83      1
2006-09-17  2006       140  1.87 -2.47      3.10      2
2006-09-18  2006       141  1.40 -3.00      3.31      2
2006-09-19  2006       142  0.85 -3.25      3.36      2
2006-09-20  2006       143  0.23 -3.27      3.28      2
2006-09-21  2006       144 -0.36 -3.17      3.19      3
2006-09-22  2006       145 -0.95 -2.79      2.95      3
2006-09-23  2006       146 -1.40 -2.32      2.71      3
2006-09-24  2006       147 -1.68 -1.72      2.40      3
2006-09-25  2006       148 -1.89 -1.14      2.21      4
2006-09-26  2006       149 -2.02 -0.56      2.10      4
2006-09-27  2006       150 -1.99 -0.12      1.99      4
2006-09-28  2006       151 -1.87  0.22      1.88      5
2006-09-29  2006       152 -1.68  0.47      1.74      5
2006-09-30  2006       153 -1.48  0.61      1.60      5
2006-10-01  2006       154 -1.30  0.62      1.44      5
2006-10-02  2006       155 -1.14  0.52      1.25      5
2006-10-03  2006       156 -1.03  0.45      1.12      5
2006-10-04  2006       157 -0.95  0.35      1.01      5
2006-10-05  2006       158 -0.90  0.27      0.94      5
2006-10-06  2006       159 -0.80  0.17      0.82      5
2006-10-07  2006       160 -0.79  0.12      0.80      5
2006-10-08  2006       161 -0.79  0.09      0.80      5
2006-10-09  2006       162 -0.76  0.16      0.78      5
2006-10-10  2006       163 -0.73  0.17      0.75      5
2006-10-11  2006       164 -0.74  0.24      0.78      5
2006-10-12  2006       165 -0.75  0.37      0.84      5
2006-10-13  2006       166 -0.74  0.53      0.91      5
2006-10-14  2006       167 -0.72  0.75      1.04      6
2006-10-15  2006       168 -0.63  0.99      1.17      6
2006-10-16  2006       169 -0.50  1.18      1.28      6
2006-10-17  2006       170 -0.30  1.30      1.33      6
2006-10-18  2006       171 -0.11  1.42      1.42      6
2006-10-19  2006       172  0.12  1.40      1.41      7
2006-10-20  2006       173  0.34  1.43      1.47      7
2006-10-21  2006       174  0.63  1.31      1.45      7
2006-10-22  2006       175  0.88  1.21      1.50      7
2006-10-23  2006       176  1.10  1.03      1.51      8
2006-10-24  2006       177  1.26  0.82      1.50      8
2006-10-25  2006       178  1.36  0.57      1.47      8
2006-10-26  2006       179  1.42  0.25      1.44      8
2006-10-27  2006       180  1.38 -0.02      1.38      1
2006-10-28  2006       181  1.34 -0.28      1.37      1
2006-10-29  2006       182  1.23 -0.52      1.34      1
2006-10-30  2006       183  1.07 -0.67      1.26      1
2006-10-31  2006       184  0.89 -0.79      1.19      1
2007-05-01  2007         1 -0.53  0.63      0.82      6
2007-05-02  2007         2 -0.38  0.69      0.79      6
2007-05-03  2007         3 -0.18  0.54      0.57      6
2007-05-04  2007         4 -0.02  0.36      0.36      6
2007-05-05  2007         5  0.06  0.14      0.15      7
2007-05-06  2007         6  0.04 -0.04      0.06      2
2007-05-07  2007         7 -0.01 -0.25      0.25      3
2007-05-08  2007         8 -0.07 -0.34      0.35      3
2007-05-09  2007         9 -0.12 -0.41      0.43      3
2007-05-10  2007        10 -0.17 -0.47      0.50      3
2007-05-11  2007        11 -0.26 -0.50      0.56      3
2007-05-12  2007        12 -0.32 -0.57      0.65      3
2007-05-13  2007        13 -0.43 -0.72      0.84      3
2007-05-14  2007        14 -0.62 -0.78      1.00      3
2007-05-15  2007        15 -0.81 -0.68      1.06      4
2007-05-16  2007        16 -0.97 -0.54      1.11      4
2007-05-17  2007        17 -1.07 -0.39      1.14      4
2007-05-18  2007        18 -1.02 -0.24      1.05      4
2007-05-19  2007        19 -1.02 -0.13      1.03      4
2007-05-20  2007        20 -1.10 -0.08      1.10      4
2007-05-21  2007        21 -1.14 -0.07      1.14      4
2007-05-22  2007        22 -1.15 -0.04      1.15      4
2007-05-23  2007        23 -1.14  0.15      1.15      5
2007-05-24  2007        24 -1.06  0.33      1.11      5
2007-05-25  2007        25 -0.98  0.62      1.16      5
2007-05-26  2007        26 -0.86  0.99      1.31      6
2007-05-27  2007        27 -0.57  1.30      1.42      6
2007-05-28  2007        28 -0.24  1.42      1.44      6
2007-05-29  2007        29  0.02  1.37      1.37      7
2007-05-30  2007        30  0.20  1.36      1.37      7
2007-05-31  2007        31  0.40  1.31      1.37      7
2007-06-01  2007        32  0.59  1.15      1.29      7
2007-06-02  2007        33  0.78  0.98      1.25      7
2007-06-03  2007        34  0.86  0.68      1.10      8
2007-06-04  2007        35  0.88  0.30      0.93      8
2007-06-05  2007        36  0.83 -0.04      0.83      1
2007-06-06  2007        37  0.72 -0.15      0.74      1
2007-06-07  2007        38  0.62 -0.22      0.66      1
2007-06-08  2007        39  0.52 -0.20      0.56      1
2007-06-09  2007        40  0.36 -0.07      0.37      1
2007-06-10  2007        41  0.23  0.27      0.35      7
2007-06-11  2007        42  0.19  0.64      0.67      7
2007-06-12  2007        43  0.32  0.93      0.98      7
2007-06-13  2007        44  0.50  1.12      1.23      7
2007-06-14  2007        45  0.76  1.19      1.41      7
2007-06-15  2007        46  1.12  1.18      1.63      7
2007-06-16  2007        47  1.42  0.97      1.72      8
2007-06-17  2007        48  1.74  0.66      1.86      8
2007-06-18  2007        49  1.94  0.19      1.95      8
2007-06-19  2007        50  2.08 -0.35      2.11      1
2007-06-20  2007        51  2.10 -0.84      2.26      1
2007-06-21  2007        52  2.06 -1.23      2.40      1
2007-06-22  2007        53  2.01 -1.76      2.67      1
2007-06-23  2007        54  1.77 -2.27      2.88      2
2007-06-24  2007        55  1.32 -2.74      3.04      2
2007-06-25  2007        56  0.74 -3.02      3.11      2
2007-06-26  2007        57  0.26 -3.08      3.09      2
2007-06-27  2007        58 -0.20 -3.01      3.02      3
2007-06-28  2007        59 -0.70 -2.87      2.95      3
2007-06-29  2007        60 -1.11 -2.63      2.85      3
2007-06-30  2007        61 -1.48 -2.28      2.72      3
2007-07-01  2007        62 -1.77 -1.90      2.60      3
2007-07-02  2007        63 -1.95 -1.53      2.48      4
2007-07-03  2007        64 -2.03 -1.17      2.34      4
2007-07-04  2007        65 -2.10 -0.79      2.24      4
2007-07-05  2007        66 -2.14 -0.32      2.16      4
2007-07-06  2007        67 -2.04  0.15      2.05      5
2007-07-07  2007        68 -1.84  0.44      1.89      5
2007-07-08  2007        69 -1.67  0.55      1.76      5
2007-07-09  2007        70 -1.52  0.62      1.64      5
2007-07-10  2007        71 -1.32  0.67      1.48      5
2007-07-11  2007        72 -1.07  0.83      1.35      5
2007-07-12  2007        73 -0.87  0.80      1.18      5
2007-07-13  2007        74 -0.72  0.69      1.00      5
2007-07-14  2007        75 -0.63  0.63      0.89      6
2007-07-15  2007        76 -0.57  0.70      0.90      6
2007-07-16  2007        77 -0.52  0.82      0.97      6
2007-07-17  2007        78 -0.38  0.96      1.03      6
2007-07-18  2007        79 -0.20  1.18      1.20      6
2007-07-19  2007        80  0.01  1.32      1.32      7
2007-07-20  2007        81  0.24  1.42      1.44      7
2007-07-21  2007        82  0.49  1.42      1.50      7
2007-07-22  2007        83  0.76  1.29      1.50      7
2007-07-23  2007        84  1.03  1.08      1.49      7
2007-07-24  2007        85  1.30  0.79      1.52      8
2007-07-25  2007        86  1.59  0.50      1.67      8
2007-07-26  2007        87  1.67  0.17      1.68      8
2007-07-27  2007        88  1.68 -0.24      1.70      1
2007-07-28  2007        89  1.64 -0.59      1.74      1
2007-07-29  2007        90  1.57 -0.93      1.82      1
2007-07-30  2007        91  1.35 -1.14      1.77      1
2007-07-31  2007        92  1.11 -1.37      1.76      2
2007-08-01  2007        93  0.86 -1.52      1.75      2
2007-08-02  2007        94  0.57 -1.57      1.67      2
2007-08-03  2007        95  0.29 -1.59      1.62      2
2007-08-04  2007        96  0.06 -1.59      1.59      2
2007-08-05  2007        97 -0.18 -1.64      1.65      3
2007-08-06  2007        98 -0.45 -1.61      1.67      3
2007-08-07  2007        99 -0.72 -1.44      1.61      3
2007-08-08  2007       100 -0.93 -1.20      1.52      3
2007-08-09  2007       101 -1.05 -0.95      1.42      4
2007-08-10  2007       102 -1.13 -0.66      1.31      4
2007-08-11  2007       103 -1.25 -0.39      1.31      4
2007-08-12  2007       104 -1.32 -0.02      1.32      4
2007-08-13  2007       105 -1.25  0.33      1.29      5
2007-08-14  2007       106 -1.17  0.62      1.32      5
2007-08-15  2007       107 -1.03  0.83      1.32      5
2007-08-16  2007       108 -0.89  0.93      1.29      6
2007-08-17  2007       109 -0.74  0.89      1.16      6
2007-08-18  2007       110 -0.64  0.79      1.02      6
2007-08-19  2007       111 -0.53  0.69      0.87      6
2007-08-20  2007       112 -0.33  0.56      0.65      6
2007-08-21  2007       113 -0.17  0.42      0.45      6
2007-08-22  2007       114 -0.12  0.34      0.36      6
2007-08-23  2007       115 -0.06  0.30      0.31      6
2007-08-24  2007       116  0.13  0.23      0.26      7
2007-08-25  2007       117  0.31  0.23      0.39      8
2007-08-26  2007       118  0.40  0.14      0.42      8
2007-08-27  2007       119  0.42  0.11      0.43      8
2007-08-28  2007       120  0.41  0.01      0.41      8
2007-08-29  2007       121  0.41 -0.07      0.42      1
2007-08-30  2007       122  0.44 -0.13      0.46      1
2007-08-31  2007       123  0.49 -0.26      0.55      1
2007-09-01  2007       124  0.48 -0.50      0.69      2
2007-09-02  2007       125  0.43 -0.77      0.88      2
2007-09-03  2007       126  0.32 -0.93      0.98      2
2007-09-04  2007       127  0.26 -0.92      0.96      2
2007-09-05  2007       128  0.20 -0.94      0.96      2
2007-09-06  2007       129  0.02 -0.93      0.93      2
2007-09-07  2007       130 -0.13 -0.79      0.80      3
2007-09-08  2007       131 -0.15 -0.60      0.62      3
2007-09-09  2007       132 -0.11 -0.39      0.41      3
2007-09-10  2007       133 -0.07 -0.24      0.25      3
2007-09-11  2007       134  0.01 -0.09      0.09      2
2007-09-12  2007       135  0.18 -0.02      0.18      1
2007-09-13  2007       136  0.44  0.10      0.45      8
2007-09-14  2007       137  0.68  0.09      0.69      8
2007-09-15  2007       138  0.92  0.06      0.92      8
2007-09-16  2007       139  1.10 -0.18      1.11      1
2007-09-17  2007       140  1.24 -0.56      1.36      1
2007-09-18  2007       141  1.24 -0.99      1.59      1
2007-09-19  2007       142  1.09 -1.32      1.71      2
2007-09-20  2007       143  0.82 -1.67      1.86      2
2007-09-21  2007       144  0.49 -2.02      2.08      2
2007-09-22  2007       145  0.07 -2.22      2.22      2
2007-09-23  2007       146 -0.32 -2.31      2.33      3
